Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2/26/11,0,41.1,52.1,63,41.9,0.57,10.34
2/27/11,0.01,46.4,57.2,68,57.2,0.41,6.33
2/28/11,0.06,62.6,71.6,80.5,63.5,0.72,16.26
3/1/11,0,40.6,55.3,70.1,41.3,1.29,18.99
3/2/11,0,36.2,54.3,72.3,34.7,0.77,21.89
3/3/11,0,36.7,55.6,74.6,35.7,0.59,23.75
3/4/11,0,42,58.9,75.7,52.7,0.94,17.98
3/5/11,0.03,57.9,66.4,74.8,59.4,0.98,13.27
3/6/11,0.07,31,46.2,61.5,37.6,0.62,6.17
3/7/11,0,31.6,47.8,64,34.3,0.58,14.63
3/8/11,0.12,41.2,53,64.7,47.5,0.8,10.14
3/9/11,0.21,51.2,62.4,73.7,60,0.1,7.15
3/10/11,0,34,50.3,66.5,37.5,0.79,14.49
3/11/11,0,32.2,48.7,65.3,28.4,0.43,16.86
3/12/11,0,32.6,54.1,75.7,36.8,0.63,24.77
3/13/11,0,51.7,64.8,77.9,54.1,0.9,19.03
3/14/11,0,60.9,69.5,78.2,57.3,1.34,17.68
3/15/11,0.1,34.5,50.3,66,43,0.5,11.59
3/16/11,0,33.6,51.6,69.6,40.1,0.46,17.1
3/17/11,0,48.2,60.2,72.2,55.1,1.1,10.27
3/18/11,0,61.1,71.4,81.8,59.3,1.02,20.52
3/19/11,0,60.8,71.8,82.8,61,0.86,20.95
3/20/11,0,57.8,71.4,85.1,56.8,0.86,27.62
3/21/11,0,59.7,71.6,83.6,55.9,0.97,25.71
3/22/11,0,60.8,72.2,83.5,57.7,1.12,24.8
3/23/11,0,64.1,73.2,82.4,58.9,1.54,23.8
3/24/11,0,49.1,66.7,84.3,51.2,2.15,24.57
3/25/11,0,50.9,66.8,82.7,38,1.7,32.92
3/26/11,0,60.1,72.2,84.4,61.5,1.41,22.33
3/27/11,0,55.9,72.1,88.2,59.3,1.96,25.89
3/28/11,0,47.5,54.6,61.7,47.9,1.72,5.85
3/29/11,0,46.7,55.2,63.6,44.3,1.82,9.83
3/30/11,0,51.4,61.6,71.8,52.2,1.49,9.62
3/31/11,0,43.6,54.1,64.6,43.5,0.99,11.25
4/1/11,0,43.6,59.2,74.9,45.1,0.53,20.48
4/2/11,0,47.1,66.5,85.9,54.3,0.82,29.77
4/3/11,0,60.1,71.1,82.1,62.8,1.06,17.33
4/4/11,0,66,74,82,65,2.59,17.43
4/5/11,0.44,34.8,55.6,76.5,42.3,0.63,16.37
4/6/11,0,34.6,53.3,72,32.9,0.33,22.01
4/7/11,0,42.7,62.2,81.7,51.5,1.05,25.43
4/8/11,0,60.9,72.6,84.4,63.8,1.73,21.69
4/9/11,0,66.1,78.3,90.5,65.9,1.43,29.09
4/10/11,0,66.1,79,91.8,64.2,1.5,35.45
4/11/11,0,67.6,79.8,92.1,65,2.66,33.58
4/12/11,0.05,44,63.5,82.9,48.9,0.99,29.78
4/13/11,0,43.7,63.2,82.7,41.1,0.75,31.17
4/14/11,0,45.7,64.8,84,50.7,1.17,28.95
4/15/11,0.03,62.9,74.2,85.5,64.2,2,21.17
4/16/11,0,41.4,61,80.5,32,2.38,30.77
4/17/11,0,39.7,59.5,79.3,29.4,0.6,30.78
4/18/11,0,40.9,62.6,84.3,49.7,1.31,32.08
4/19/11,0,69.3,78.7,88.1,66.7,3.1,23.21
4/20/11,0,72.1,82.6,93.1,66.9,3.11,34.45
4/21/11,0,70.1,81.1,92.1,66.3,2.66,31.68
4/22/11,0,70.7,80.3,90,65,3.05,30.49
4/23/11,0,71.4,81.3,91.3,64.4,3.88,32.71
4/24/11,0,71.2,80.8,90.3,64.2,3.86,30.6
4/25/11,0,71.2,80.4,89.6,64.9,2.96,29.17
4/26/11,1.15,63.9,76.5,89.1,64.1,1.1,27.84
4/27/11,1.68,63.5,73.2,82.9,67.4,0.92,13.31
4/28/11,0,46.2,63.5,80.8,49.6,1.24,24.71
4/29/11,0,46.2,62.5,78.8,44,1.04,24.91
4/30/11,0,47.9,65.6,83.2,51.6,1,28.66
5/1/11,0,65.1,76,86.8,69.4,0.97,18.15
5/2/11,0,54.6,71.4,88.3,61.6,2.15,22.47
5/3/11,0.11,49,54.6,60.3,50,0.88,4.24
5/4/11,0,41.1,56.9,72.6,42.1,0.66,18.94
5/5/11,0,41.8,59.3,76.9,43.4,0.83,23.97
5/6/11,0,48.9,64.5,80.2,46.5,1.1,25.41
5/7/11,0,51.5,68.9,86.3,52.6,1.22,30.76
5/8/11,0,60.7,75.4,90.2,62.3,1.99,30.58
5/9/11,0,70.3,81.4,92.6,67.2,2.6,30.28
5/10/11,0,71.2,82.7,94.3,66.2,2.74,35.59
5/11/11,0,70.5,81.5,92.4,66.1,2.11,31.72
5/12/11,1.53,63.3,75.2,87.1,64.5,1.05,23.83
5/13/11,0.18,59.2,70.9,82.6,63,0.79,14.67
5/14/11,0,53.5,69,84.4,54.5,1.6,24.96
5/15/11,0,46,58.8,71.7,46.4,1.05,15.85
5/16/11,0,47.4,62.2,77,46.9,1.01,21.34
5/17/11,0,47.6,62.9,78.1,46.4,1.01,22.44
5/18/11,0,48.5,65.8,83.1,52.8,1.06,26.18
5/19/11,0,61,71.3,81.7,61.1,2.43,18.26
5/20/11,0.04,68.5,76.6,84.7,68.2,2.06,18.54
5/21/11,1.34,65.9,77.8,89.7,68.8,1.16,21.34
5/22/11,0,66.8,76.4,86,69.3,1.44,17.37
5/23/11,0,72.2,81.9,91.6,68.1,2.24,30.42
5/24/11,0,73.1,81.5,89.8,69.3,2.97,24.51
5/25/11,0,74.7,83.4,92.2,68.8,3.7,29.35
5/26/11,0,61.7,77.9,94.1,65.3,2.54,32.21
5/27/11,0,59.5,72.2,85,57.2,1.41,25.32
5/28/11,0,62.3,78,93.8,66.7,2.55,31.2
5/29/11,0,71.6,84,96.3,66.6,2.85,42.04
5/30/11,0,72,83.3,94.7,67.7,1.74,33.79
5/31/11,0,71.1,82.6,94,68.4,1.56,33.33
6/1/11,0,68.7,81.6,94.6,67.3,1.57,34.89
6/2/11,0,67.6,82.2,96.9,64.3,2.33,42.08
6/3/11,0,68,83.3,98.6,66.2,1.79,42.4
6/4/11,0,65.7,81.8,97.8,63.8,2.14,43.19
6/5/11,0,65.5,81.7,97.9,64.5,2.66,42.76
6/6/11,0.03,65,82.9,100.9,63.8,1.88,49.69
6/7/11,0.01,66.6,83.6,100.6,63.1,2.46,49.43
6/8/11,0,66.3,81.9,97.5,65.9,1.36,43.29
6/9/11,0,65.4,80.3,95.2,65.3,1.48,39.18
6/10/11,0,68.1,81.7,95.2,66.3,1.6,37.96
6/11/11,0,68.2,82.4,96.5,66.5,2.21,39.51
6/12/11,0,67.1,82.5,97.9,62.5,2.21,44.97
6/13/11,0,67.9,83.3,98.6,63.8,2.77,43.85
6/14/11,0,69.5,84.9,100.4,66,2.12,46.96
6/15/11,0,73.2,87,100.7,64.9,3.75,50.32
6/16/11,0,74.2,87.1,100,68.3,3,46.3
6/17/11,0,75.7,88.8,101.8,68.7,4.28,49.8
6/18/11,0,78.5,89.9,101.4,70.1,4.93,47.26
6/19/11,0,78.6,90.6,102.6,68.9,5.71,50.96
6/20/11,0,77.8,89.9,102,67.4,5.4,51.39
6/21/11,0.09,76.6,88.4,100.1,69.6,3.83,44.88
6/22/11,2.33,68.5,82.4,96.2,68.9,2.1,34.04
6/23/11,0.12,67.4,73.7,79.9,67.9,1.06,10.16
6/24/11,0,68.3,80.5,92.8,70,0.51,28.57
6/25/11,0,73.3,83.9,94.4,70.7,1.87,29.84
6/26/11,0,74.5,85.3,96,70.9,2.33,33.47
6/27/11,0,74.8,86.3,97.7,70.5,2.08,37.33
6/28/11,0,74.3,85.9,97.5,71.2,2.03,36.59
6/29/11,0,74.5,85.6,96.6,70,3.48,35.06
6/30/11,0,72,84.7,97.5,68.7,2.7,37.93
7/1/11,0,71.5,85.2,98.9,66.4,3.67,44.05
7/2/11,0,71.7,85.5,99.3,66.1,3.12,45.92
7/3/11,0.08,70.6,85.8,100.9,66.4,2.68,50.03
7/4/11,0,70.7,85.5,100.3,65.5,2.37,48.24
7/5/11,0.06,71.2,85.6,99.9,65,2.87,46.76
7/6/11,0,69.6,83.6,97.6,66.6,2.26,41.88
7/7/11,0.1,69.8,84.2,98.5,66.9,2.37,43.81
7/8/11,0,76.6,87.8,99.1,66.1,5.22,46.07
7/9/11,0,75.3,88.3,101.4,66.4,4.95,49.85
7/10/11,0,72.9,86.7,100.5,67,3.31,46.06
7/11/11,0,73,87.1,101.2,67,3.04,50.18
7/12/11,0,73.2,87.3,101.3,67.9,2.66,49.35
7/13/11,0,76,88.8,101.6,68.7,5.15,47.64
7/14/11,0,76.8,90,103.2,66.8,6.54,53.12
7/15/11,0.21,73.7,87.4,101.1,69.7,2.44,47.88
7/16/11,0,73.5,86.3,99,71.4,1.7,40.68
7/17/11,0,72.6,84.2,95.8,70.2,2.04,36.06
7/18/11,0.04,72.8,85.1,97.5,70.5,1.52,38.03
7/19/11,0.08,73.6,85.4,97.2,70.3,2.36,36.82
7/20/11,0.05,74.1,83.9,93.7,71.2,2.66,28.61
7/21/11,0,74.2,85.4,96.6,70.1,2.39,36.69
7/22/11,0,74.5,86.9,99.4,68.1,3.35,44.94
7/23/11,0,74.6,87.6,100.5,69.7,3.06,45.7
7/24/11,0,75.1,88.1,101.1,70,3.44,47.01
7/25/11,0,76.8,89,101.3,69.2,4.9,47.25
7/26/11,0.03,75.8,84.7,93.6,69.6,3.99,31.14
7/27/11,0,76.1,87.6,99,69.4,4.52,43.09
7/28/11,0.23,73.8,86.3,98.8,70.1,2.44,42.12
7/29/11,0,73.6,83.7,93.8,70.8,2.18,30.5
7/30/11,0,72.1,84.4,96.7,70.9,1.92,36.09
7/31/11,0,71.6,85.5,99.5,68.4,1.89,44
8/1/11,0,74.6,88.9,103.2,66.1,4.54,53.55
8/2/11,0,77.6,91.5,105.4,67.3,6.32,57.92
8/3/11,0,77.4,92,106.6,67.9,6.54,59.95
8/4/11,0,75.8,91.2,106.6,68.2,5.58,60.07
8/5/11,0,75,90.6,106.2,66.8,3.68,60.69
8/6/11,0,75,90,105,68.5,2.84,57.22
8/7/11,0,77.1,90.9,104.8,69.3,4.18,55.6
8/8/11,0,76.7,89.9,103.2,69.1,4.43,52.15
8/9/11,0,75.7,89.4,103.1,68.8,3.16,52.39
8/10/11,0,77.7,91.1,104.5,68.6,4.58,55.68
8/11/11,0,77.1,90.5,104,69,4.11,54.43
8/12/11,0,76.9,90.1,103.4,69.3,4.02,53.48
8/13/11,0,77.1,90.4,103.7,68.3,4.48,54.06
8/14/11,0,77.6,88.8,100,68.6,4.91,48.32
8/15/11,0,72.9,88.8,104.6,67,3.2,58.49
8/16/11,0,73.2,89.1,104.9,65.1,3.69,60.12
8/17/11,0,73.1,89,105,63.7,3.76,59.75
8/18/11,0,74.1,89.7,105.3,64.5,3.89,60.1
8/19/11,0,75.1,90.8,106.5,64.1,6.49,62.94
8/20/11,0.05,76.4,91.5,106.6,65.1,6.25,62.01
8/21/11,0,74.5,89.6,104.8,67.9,4.27,56.54
8/22/11,0,74.6,88.2,101.8,67.3,4.24,51.16
8/23/11,0,74.2,89.6,105,66.8,4.05,56.96
8/24/11,0.05,75.2,89.6,103.9,68.4,4.05,53.67
8/25/11,0.45,71.7,86.8,102,69.9,1.31,49.02
8/26/11,0.31,71.6,84.7,97.8,68.2,1.79,40.45
8/27/11,0,73.3,88,102.7,66.8,3.76,52.89
8/28/11,0,68.7,86.6,104.4,61.1,3.87,59.37
8/29/11,0,69.3,87.3,105.4,60.4,4.03,63.22
8/30/11,0,69.5,84.1,98.7,62,4.35,44.76
8/31/11,0,71,87.5,104,64.3,2.54,56.22
9/1/11,0,69.3,86.1,103,63.5,2.75,54.97
9/2/11,0,70,85.5,101,65.7,3.43,48.85
9/3/11,0,73.2,86.9,100.7,62.7,6.17,50.62
9/4/11,0.36,71.2,79.4,87.5,63.9,4.13,23.98
9/5/11,0.01,71.9,79.9,88,62.8,7.48,27.25
9/6/11,0,51,70.2,89.3,42.6,2.69,40.51
9/7/11,0,47.6,68.8,90,42.8,1.54,40.69
9/8/11,0,48.8,70.5,92.2,40.4,1.78,44.55
9/9/11,0,50.3,70.6,90.9,42,2.36,42.89
9/10/11,0,49.6,71.6,93.6,41.6,1.88,46.59
9/11/11,0,50.1,72.2,94.4,46.8,1.88,47.98
9/12/11,0,60.4,80.4,100.4,52.9,2.73,57.16
9/13/11,0,64.8,83.8,102.8,54,2.82,61.32
9/14/11,0,66.5,85.6,104.8,60.4,2.69,62.47
9/15/11,0,69.7,85.3,100.9,59.2,5.74,53.14
9/16/11,0,64.3,75.9,87.5,56.9,5.89,27.77
9/17/11,0,63.2,77.7,92.1,58,5.56,34.56
9/18/11,0.04,65.7,80.3,94.9,63.7,2.09,37.88
9/19/11,0.85,64.6,76.1,87.7,67.3,1.02,21.73
9/20/11,0,63.1,73,82.9,62.9,1.07,19.39
9/21/11,0,63,76.5,90,60.5,1.24,33.96
9/22/11,0,62.7,78,93.3,59.5,1.8,39.57
9/23/11,0,62.7,78,93.2,61.5,1.88,37.54
9/24/11,0,55.2,70.2,85.2,54.2,1.53,27.41
9/25/11,0,54.2,72.4,90.6,56.5,1.68,38.93
9/26/11,0,68.1,83.3,98.5,63.9,1.98,43.97
9/27/11,0,67.7,83,98.3,65.1,2.8,42.67
9/28/11,0,68.6,82.8,97,64.7,3.6,40.07
9/29/11,0,66.3,82.1,97.8,60.3,3.43,45.08
9/30/11,0,66.5,82.5,98.6,61.2,2.03,48.56
10/1/11,0,45.1,65.9,86.7,35.8,2.25,37.84
10/2/11,0,45.7,65.1,84.4,36.1,1.9,34.71
10/3/11,0,43.3,63.1,83,36.5,1.39,32.92
10/4/11,0,44.1,64.5,85,38.5,1.12,35.14
10/5/11,0,44.3,66,87.7,40.2,1.28,38.55
10/6/11,0,47.2,67.9,88.7,45.2,1.64,38.74
10/7/11,0,52.9,71.5,90,57.7,1.24,35.16
10/8/11,0,64.9,77.9,90.9,60,2.82,34.59
10/9/11,0,66.4,78.5,90.6,60,3.47,34.16
10/10/11,0.11,66.3,75.6,84.9,62,2.12,24.11
10/11/11,0,59,71.9,84.9,60.8,0.72,23.36
10/12/11,0,58.8,73.8,88.8,58.4,0.72,31.62
10/13/11,0.14,58.5,68.1,77.8,61.4,0,13.54
10/14/11,0,47.1,64.8,82.4,45.1,0.81,29.95
10/15/11,0,46.5,67.5,88.5,42.5,0.65,40.2
10/16/11,0,48.6,69.2,89.9,48.6,0.68,39.75
10/17/11,0,53.8,71.7,89.5,55.2,0.89,35.69
10/18/11,0.68,57.4,73.2,89,60,1.08,32.2
10/19/11,0,47.5,57.5,67.4,37.7,3.94,15.12
10/20/11,0,34.9,53.1,71.4,29.9,0.76,21.34
10/21/11,0,35.1,54.7,74.3,32.9,0.77,24.14
10/22/11,0,43.4,64.1,84.9,51.2,1.2,28.47
10/23/11,0.75,57.3,71.7,86.1,55.7,1.1,29.99
10/24/11,0,57.4,68.8,80.2,60.1,0.43,16.34
10/25/11,0,57.2,70.6,83.9,56,0.96,26.66
10/26/11,0,59.8,72.7,85.6,60.1,0.72,26.09
10/27/11,0,61.2,73.8,86.4,61.5,0.62,26.51
10/28/11,0.3,50.8,63.5,76.2,53.7,0.75,12.16
10/29/11,0,35.5,46.9,58.3,39.5,0.45,8.3
10/30/11,0,35.1,51.2,67.2,34.7,0.27,17.3
10/31/11,0,35.2,52.8,70.5,37.1,0.11,19.23
11/1/11,0,37.5,56.8,76.2,42,0.58,22.33
11/2/11,0,41.1,59.7,78.4,45.3,0.56,24.13
11/3/11,0.14,44.9,63.8,82.7,52.1,0.98,21.52
11/4/11,0,33.4,47,60.5,27.7,1.2,13.44
11/5/11,0,32.8,50,67.3,35.2,0.67,15.73
11/6/11,0,38.9,55.3,71.7,48,0.75,16.46
11/7/11,0,60.9,70.6,80.2,59.5,2.21,17.52
11/8/11,0,64.9,72.2,79.6,62.5,2.35,14.64
11/9/11,1.97,47.7,64,80.4,57.7,1.03,13.35
11/10/11,0,38.6,50.4,62.1,36,1.6,11.4
11/11/11,0,30.8,47.3,63.9,30.1,0.4,15.31
11/12/11,0,31.6,49.9,68.1,33.9,0.64,18.63
11/13/11,0,48.1,62,75.8,53.6,1.6,16.51
11/14/11,0,63.5,73.6,83.7,63.5,2.01,20.84
11/15/11,0,66.5,74.7,83,63.2,1.76,19.17
11/16/11,0.93,63.4,71.8,80.1,63.3,1.28,14.61
11/17/11,0.02,43.5,57.6,71.6,53.1,0.9,6.88
11/18/11,0,32.1,47,62,30.2,0.76,13.88
11/19/11,0,34.1,50.7,67.2,39.4,1.2,15.92
11/20/11,0,59.4,68.4,77.5,63,2.04,12.46
11/21/11,0,69.7,77.2,84.7,65.3,2.59,20.65
11/22/11,0.99,63.5,72.6,81.8,64.6,1.34,15.75
11/23/11,0.15,43.4,54.1,64.7,46.9,0.53,4.36
11/24/11,0,43.5,56.4,69.3,45.4,0.45,12.88
11/25/11,0,40.1,48.6,57,41.7,0.48,5.25
11/26/11,0,44.5,58.6,72.7,54.2,0.56,12.68
11/27/11,1.27,43.8,54.7,65.6,47.3,0.78,5.32
11/28/11,0,27.4,39.4,51.5,25.4,0.81,8.23
11/29/11,0,27,40.4,53.9,24.4,0.63,10.15
11/30/11,0,28.5,46.1,63.7,27.5,0.43,15.6
12/1/11,0,32.4,47.2,62.1,31.5,0.51,14.08
12/2/11,0,34.4,52.4,70.5,45.8,0.91,13.43
12/3/11,0,44.1,56.6,69.2,40.5,0.94,17.35
12/4/11,0.1,50.4,62,73.6,57.4,0.61,12.47
12/5/11,1.87,46.4,52.2,58,47.8,0.48,2.24
12/6/11,0.04,35.4,41.9,48.4,39,0.26,2.06
12/7/11,0,28.4,32.8,37.1,28,0.5,2
12/8/11,0,23.2,34.8,46.3,23.3,0.26,6.91
12/9/11,0,23.6,37.7,51.9,28.4,0.45,8.62
12/10/11,0,34.4,45.6,56.8,36.4,0.55,8.03
12/11/11,0,31.3,43.7,56.1,32.8,0.29,9.42
12/12/11,0,32.5,43.8,55.1,27.5,0.6,10.6
12/13/11,0,39.3,50.1,60.9,35.9,1.75,12.16
12/14/11,0,46,57,68,54.1,0.42,8.69
12/15/11,0,59.1,65.2,71.2,61.7,0.88,7.16
12/16/11,0.84,49.6,59.9,70.2,55.1,0.38,7.32
12/17/11,0.01,38.4,45.1,51.8,43.7,0.42,2.63
12/18/11,0,32,46.1,60.2,34.7,0.12,12.11
12/19/11,0,32.9,48.1,63.4,35.7,0.34,14.64
12/20/11,0.53,45.9,57,68.2,53,0.18,9.53
12/21/11,0,39.3,49.4,59.6,41.2,0.41,7.18
12/22/11,1.44,39.7,46.7,53.7,39.5,0.42,6.79
12/23/11,0.03,44.8,49.1,53.4,48.1,0.22,1.77
12/24/11,0.01,41.3,46,50.8,41.1,0.59,3.34
12/25/11,1.27,40.7,43.8,46.9,38.7,0.44,2.57
12/26/11,0.12,41.9,44.2,46.6,43.2,0.17,1.25
12/27/11,0.16,34.8,40.5,46.2,39.5,0.15,1.44
12/28/11,0,28.4,43.4,58.4,34.1,0.16,9.85
12/29/11,0,29.7,44.7,59.6,38.1,0.02,9.31
12/30/11,0,36.1,46.4,56.6,44.8,0,2.78
12/31/11,0,34.5,51.7,68.9,39.6,0.24,15.94
1/1/12,0,43.3,58,72.8,53.1,0.58,12.51
1/2/12,0,38.4,50.7,63,27.9,3.3,14.83
1/3/12,0,26.3,42.1,57.8,19.2,1,13.76
1/4/12,0,26,41.7,57.3,21.8,0.51,13.26
1/5/12,0,32.6,50.6,68.6,39.6,0.24,14.22
1/6/12,0,35.1,53.9,72.7,43.1,0.2,16.84
1/7/12,0,53.1,64.8,76.6,54.5,0.45,17.91
1/8/12,0,48.4,60.8,73.3,50.9,0.36,14.57
1/9/12,1.73,51.4,61.4,71.4,55.3,0.17,11.16
1/10/12,1.46,48.8,54.5,60.3,51.1,0.38,1.66
1/11/12,0,39.5,44.9,50.3,42.6,0.15,2.26
1/12/12,0,35.5,51.4,67.3,39,0.39,14.54
1/13/12,0,23.7,34.6,45.6,16.2,0.67,7.76
1/14/12,0,26.6,40.5,54.4,19.8,0.92,11.65
1/15/12,0,28.5,46.5,64.5,26.9,0.57,16.39
1/16/12,0,30.3,49.2,68,44.6,0.78,15.06
1/17/12,0.03,61.7,68.6,75.4,61.3,2.09,13
1/18/12,0.01,30.8,53,75.2,40.2,0.88,15.64
1/19/12,0,30.2,46.1,61.9,29.9,0.41,14.34
1/20/12,0,46.1,58.4,70.6,53.8,0.18,11.35
1/21/12,0,56,66.6,77.2,60.6,0,14.72
1/22/12,0,50.6,57.3,64.1,48.2,1.02,7.77
1/23/12,0.11,45.2,61.9,78.6,55.8,0,14.97
1/24/12,0,39.7,54.2,68.7,34.7,1.3,18.63
1/25/12,0.11,42.7,53.7,64.6,47.3,0.3,11.64
1/26/12,1.38,48.1,58.9,69.8,52.7,0.26,5.8
1/27/12,0,33.8,46.7,59.6,41,0.29,8.05
1/28/12,0,33,50.6,68.1,36.6,0.28,17.67
1/29/12,0,30.5,45.3,60,25.7,0.95,13.65
1/30/12,0,30,47.4,64.9,28.1,0.54,16.98
1/31/12,0,33.8,51.9,70,46.6,0.58,15.86
2/1/12,0.18,55.3,61.9,68.6,60.2,0.38,5.59
2/2/12,0,57.4,67.7,78,59.9,0.36,15.9
2/3/12,0.51,60,64.8,69.7,60.7,0.49,5.74
2/4/12,2.39,57.8,67.2,76.6,62.6,0.51,12.25
2/5/12,0.16,42.5,52.2,61.9,44.2,0.89,6.53
2/6/12,0,34.6,43.4,52.1,33.5,0.69,6.52
2/7/12,0,32.6,45.2,57.9,37.9,0.4,8.97
2/8/12,0,37.5,47.9,58.3,41.6,0.25,7.73
2/9/12,0,33,46.2,59.5,36.3,0.15,10.36
2/10/12,0.04,35.5,47,58.4,37.9,0.44,9.69
2/11/12,0.03,31,44.4,57.8,37.5,0.41,8.68
2/12/12,0,28.6,39.2,49.8,15.2,2.05,9.34
2/13/12,0.04,29.2,39.3,49.5,16.2,1.94,9.93
2/14/12,0.26,35.8,41.6,47.4,40.2,0.26,2.05
2/15/12,0,41.3,48.1,54.8,46.4,0,3.11
2/16/12,0.6,51.1,58.3,65.5,56.5,0.34,3.39
2/17/12,0,49.9,55.7,61.6,48.7,0.55,6.76
2/18/12,1.41,47.4,55.4,63.5,48.5,0.34,8.19
2/19/12,0.51,44.5,49.6,54.7,46.2,0.41,2.65
2/20/12,0,41.1,51.7,62.2,41.7,0.4,10.47
2/21/12,0.08,40.1,50.6,61.1,46.4,0.4,7.66
2/22/12,0,42.6,58.4,74.1,47.3,0.32,19.23
2/23/12,0,60.7,70.5,80.3,54.8,1.53,24.57
2/24/12,0,51.3,69.6,87.8,48.7,2.24,36.24
2/25/12,0,31.1,46.1,61.1,21.3,0.79,15.59
2/26/12,0,31.2,45.9,60.5,25.3,0.6,14.81
2/27/12,0,32.9,50.5,68.1,41.7,0.9,14.93
2/28/12,0,54.3,63.1,72,51.9,2.07,14.35
2/29/12,0,61.2,69.4,77.6,62.5,1.84,13.06
3/1/12,0.02,62.3,70.7,79,60.7,1.32,17.15
3/2/12,0,63.8,72.1,80.3,64,1.42,15.18
3/3/12,0.14,48.7,64.1,79.4,48.8,3.16,20.34
3/4/12,0,33.5,48.3,63.1,27.4,0.76,16.13
3/5/12,0,35.4,53.7,72,30,1.06,22.68
3/6/12,0,40.8,59.3,77.9,38.2,1.1,26.72
3/7/12,0,47.6,61,74.4,51.4,0.78,18.03
3/8/12,0.11,62.6,69.3,76,60.8,1.71,15.68
3/9/12,3.89,43,59.1,75.1,57.4,0.27,7.81
3/10/12,0.21,42.6,47.2,51.8,37.4,1.2,6.23
3/11/12,1.03,47.8,54.9,62.1,45,0.48,10.02
3/12/12,2.14,54.2,59.3,64.3,57.8,0.35,2.53
3/13/12,0,59.1,68.9,78.8,60.4,0.85,17.56
3/14/12,0,62.8,71.5,80.1,64.3,0.34,14.41
3/15/12,0,62.9,72.5,82.1,63.3,0.57,19.48
3/16/12,0,64.8,73,81.1,63.1,1.01,17.98
3/17/12,0,66,74.1,82.1,62.3,1.7,20.53
3/18/12,0,66,74.5,82.9,62.6,1.41,22.06
3/19/12,0,66.9,74.1,81.4,64.3,1.67,17.66
3/20/12,0.06,62.6,71.8,81,63,1.92,17.98
3/21/12,1.97,51.6,57.5,63.4,54.6,0.38,4.84
3/22/12,0.02,49.5,59,68.5,45.8,1.37,14.98
3/23/12,0,47.5,63.7,79.9,48,0.84,25.63
3/24/12,0,47.8,63.5,79.1,47.4,0.83,24.48
3/25/12,0,49.2,65.2,81.3,50.3,0.79,25.24
3/26/12,0,52.1,67.7,83.4,52.2,0.9,27.13
3/27/12,0,50.8,67.9,85,55.1,0.36,27.48
3/28/12,0,53.6,67.3,81,56.5,0.62,21.42
3/29/12,0.06,54.5,67.2,79.9,59.9,0.36,19.87
3/30/12,0.77,63.8,67.8,71.9,63.1,0.78,6.18
3/31/12,0,62.1,71,79.9,64.1,0.53,14.22
4/1/12,0,62.9,74.8,86.7,66.5,0.07,22.28
4/2/12,0,65.2,76.5,87.7,66.1,0.03,24.89
4/3/12,0.63,64,69.8,75.7,64.5,0.75,7.52
4/4/12,0.79,61.3,72.8,84.3,66.7,0.48,15.36
4/5/12,0,59.7,71.4,83.1,61.6,0.44,21.81
4/6/12,0,53.2,67.2,81.2,54.8,0.64,22.56
4/7/12,0,53.6,68.1,82.6,54.9,0.8,24.04
4/8/12,0,55.2,69.1,83,57.3,0.59,23.77
4/9/12,0.02,55.9,68.7,81.6,59.3,0.19,20.25
4/10/12,0,57.1,70.4,83.7,60.8,0.23,22.72
4/11/12,0,59.9,72.2,84.5,61.6,0.52,22.78
4/12/12,0,58.6,72.2,85.9,60.2,0.88,27.84
4/13/12,0,58.9,69.5,80.2,61,0.58,16.73
4/14/12,0,64.2,73.3,82.4,64.5,0.69,18.77
4/15/12,0,69.4,76.8,84.3,65.2,2.34,19.81
4/16/12,1.23,58.4,71.6,84.8,61.7,0.51,19.7
4/17/12,0,57.1,62.9,68.7,57.1,0.72,8.49
4/18/12,0,48.7,63.2,77.8,53,0.34,19.83
4/19/12,0,48.9,64,79,49.5,0.53,24.39
4/20/12,0,51.5,66.3,81.1,55.5,0.8,22.94
4/21/12,0.5,49.2,60.6,72,55.3,0.64,8.67
4/22/12,0,46.9,59.3,71.7,45.3,0.77,17.55
4/23/12,0,46.6,65,83.5,43.8,1.28,27.76
4/24/12,0,45.3,59.9,74.5,41.8,0.8,21.65
4/25/12,0,47.4,64.4,81.5,52.9,0.34,24.77
4/26/12,0,59,73.3,87.5,62.9,0.54,25.85
4/27/12,0,66.3,77.1,87.9,65.4,1.12,24.58
4/28/12,0,67.3,75.6,84,64.8,1.77,19.27
4/29/12,0,65.9,75.8,85.6,64.4,1.11,22.39
4/30/12,0,69.5,77.2,84.9,66.3,1.76,21.71
5/1/12,0,67.9,75.9,84,66.9,1.3,16.34
5/2/12,0,67.2,77.9,88.6,65.8,1.16,24.62
5/3/12,0,65.2,76.8,88.4,66.2,0.94,24.92
5/4/12,0,66.2,77.3,88.5,68,0.93,22.99
5/5/12,0,69.2,78.7,88.2,68.3,1.29,21.1
5/6/12,0,71.3,80.1,88.8,69.1,2.15,22.82
5/7/12,0.21,69.4,79,88.6,69.1,1.43,20.87
5/8/12,0.7,63.7,76.6,89.4,66.9,0.53,25.76
5/9/12,0,63.5,72.5,81.5,64.5,0.72,17.05
5/10/12,0,54.5,68.3,82.1,56.6,0.38,22.83
